STT,CID,SMILES,IC50 (uM),Substructures
2774,156019378,C1=CC(=CN=C1)C2=CC(=O)C3=C(C2=O)C(=CN3)CCN,0.51,"1H-indole-4,7-dione"
2775,156019778,COC(=O)C1CCN(CC1)CC2=CC3=C(C=C2)N=C4C(=O)C5=C(N4C3=O)C=CC(=C5)F,0.675,Tryptanthrin
2776,156020470,C1CC(N(C1)CC2=CC3=C(C=C2)N=C4C(=O)C5=C(N4C3=O)C=CC(=C5)F)C(=O)O,2.155,Tryptanthrin
2777,156020553,C1CN(CCC1C(=O)O)CC2=CC3=C(C=C2)N=C4C(=O)C5=C(N4C3=O)C=CC(=C5)F,1.79,Tryptanthrin
2778,156020691,C[C@H](C(=O)NC1=CC=C(C=C1)F)C23CC(C2)(C3)NC(=O)OC(C)C,0.02,Other
2779,156020984,CC(=O)NCCC1=CNC2=C1C(=O)C(=CC2=O)C3=CN=CC=C3,1.36,"1H-indole-4,7-dione"
2780,156021331,CC(C)(C)OC(=O)NCCC1=CNC2=C1C(=O)C(=CC2=O)C3=CN=CC=C3,1.9,"1H-indole-4,7-dione"
2781,156021414,CCOC(=O)/C=C/C1=CC2=C(C=C1)N=C3C(=O)C4=C(N3C2=O)C=CC(=C4)F,0.105,Tryptanthrin
2782,156021674,C[C@H](C(=O)NC1=CC=C(C=C1)F)C23CC(C2)(C3)NC4=NC=NC5=C4C=C(C=C5)F,0.276,Other
2783,156022739,C1CC[C@H]([C@@H](C1)CNC2=CC(=CC3=C2C=NN3)Br)O,0.64,1H-indazole
2784,156207545,CN(C(=O)CC1=CC=CC=C1)NC2=NON=C2C(=NC3=CC(=C(C=C3)F)Cl)NO,0.082,Other
2785,156267232,C1CC(CC(C1)CNS(=O)(=O)N)CNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N,0.072,Other
2786,156267894,C1CC(CC(C1)NS(=O)(=O)N)CCNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N,0.06,Other
2787,156267931,C1CC(CC1CNS(=O)(=O)N)NC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N,0.006,Other
2788,156267972,C1CC(CCC1CCNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N)CCNS(=O)(=O)N,0.051,Other
2789,156327014,CC[C@@H](C1CCC2(CC1)COC3=C2C=CC(=C3)C(F)(F)F)C(=O)NC4=NC=C(C=C4)Cl,0.32,Other
2790,156506781,CN1C=NC=C1C2=CC(=CC=C2)Cl,12.9,Imidazole
2791,156514299,CC(C1[C@H]2[C@@H]1CC(C2)OC3=C4C=C(C=CC4=NC=C3)F)C(=O)NC5=CN(N=C5)C(F)F,0.002,Quinoline
2792,156514304,CCC(C1[C@H]2[C@@H]1CC(C2)OC3=C4C=C(C=CC4=NC=C3)F)C(=O)NC5=CN(N=C5)C(F)F,0.00097,Quinoline
2793,156541874,CC(C1[C@H]2[C@@H]1CC(C2)N3C=NC4=CC(=C(C=C43)F)F)C(=O)NC5=CN(N=C5)C(F)F,0.014,Imidazole
2794,156541893,CC(C1[C@H]2[C@@H]1CC(C2)OC3=C4C=C(C=CC4=NC=C3)F)C(=O)NC5=CN(C=C5)C(F)(F)F,0.0037,Quinoline
2795,156596234,C[S@](=N)(=O)C1CC(C1)NC2=NON=C2C(=N[C@@H]3CC4=C3C=C(C=C4)F)NO,0.0567,Other
2796,156596235,CON=[S@@](=O)(C)CCNC1=NON=C1C(=N[C@H]2CC3=C2C=C(C=C3)F)NO,0.0449,Other
2797,156596236,CON=[S@](=O)(C)CCNC1=NON=C1C(=N[C@H]2CC3=C2C=C(C=C3)F)NO,0.0472,Other
2798,156653456,COC1=CC(=CC(=C1)N=C(C2=CC3=C(C=C2)OC4=CC=CC=C43)NO)OC,30,Furan
2799,156653457,CC(=O)C1=CC(=CC=C1)N=C(C2=CC3=C(C=C2)OC=C3)NO,30,Furan
2800,156653458,C1=CC(=CC(=C1)Br)N=C(C2=CC3=C(C=C2)OC(=C3)CO)NO,0.955,Furan
2801,156653459,C1=CSC(=C1)CN=C(C2=CC3=C(C=C2)OC=C3)NO,23.1,Furan; Thiophene
2802,156653460,C1=COC(=C1)CN=C(C2=CC3=C(C=C2)OC=C3)NO,30,Furan
2803,156653461,C1=CC2=C(C=CO2)C=C1C(=NC3=CC(=C(C=C3)F)F)NO,18.35,Furan
2804,156653462,C1=CC(=CC(=C1)Cl)N=C(C2=CC3=C(C=C2)OC(=C3)CO)NO,6.95,Furan
2805,156653463,C1CC1CN=C(C2=CC3=C(C=C2)OC=C3)NO,30,Furan
2806,156653464,C1=CC=C(C=C1)C2=CC3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)Br)NO,4.75,Furan
2807,156653465,C1=CC2=C(C=CO2)C=C1C(=NC3=CC(=C(C=C3)Cl)F)NO,20.15,Furan
2808,156653466,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)C(=NCC4=CC(=CC=C4)Cl)NO,16.6,Furan
2809,156653468,C1=CC(=CC(=C1)Br)N=C(C2=CC3=C(C=C2)OC=C3)NO,0.77,Furan
2810,156653469,CC1=C(C=C(C=C1)N=C(C2=CC3=C(C=C2)OC=C3)NO)C,30,Furan
2811,156653470,C1=CC2=C(C=CO2)C=C1C(=NC3=CC(=C(C=C3)F)Br)NO,2.1,Furan
2812,156653471,C1CCC(CC1)CNC(=O)C2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2813,156653472,C1=CC(=C(C=C1CN=C(C2=CC3=C(C=C2)OC=C3)NO)Cl)F,19.8,Furan
2814,156653473,C1=CC(=CC(=C1)Cl)CN=C(C2=CC3=C(C=C2)OC=C3)NO,17.9,Furan
2815,156653474,COCC1=CC2=C(O1)C=CC(=C2)C(=NC3=CC(=CC=C3)Cl)NO,1.6,Furan
2816,156653476,COCC1=CC2=C(O1)C=CC(=C2)C(=NC3=CC(=CC=C3)Br)NO,1.715,Furan
2817,156653479,C1=CC=C(C=C1)OC2=CC=CC(=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2818,156653480,C1=CC(=CC(=C1)F)N=C(C2=CC3=C(C=C2)OC=C3)NO,26.35,Furan
2819,156653481,CCCCOC1=CC=CC(=C1)N=C(C2=CC3=C(C=C2)OC=C3)NO,30,Furan
2820,156653483,CC1CCN(CC1)C(=O)C2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2821,156653484,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)Cl)NO,4.7,Furan
2822,156653485,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)C(=NC4=CC(=C(C=C4)F)Br)NO,9.3,Furan
2823,156653487,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2824,156653489,C1=CC=C(C=C1)C2=CC3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)Cl)NO,10.8,Furan
2825,156653490,C1=CC2=C(C=CO2)C=C1C(=NC3=CC(=C(C=C3)F)C(F)(F)F)NO,1.7,Furan
2826,156653492,C1CC1COCC2=CC3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)F)NO,5.1,Furan
2827,156653493,C1=CC(=CC(=C1)Cl)N=C(C2=CC3=C(C=C2)OC=C3)NO,1.095,Furan
2828,156653494,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)Br)NO,6.05,Furan
2829,156653496,C1=CC(=CC(=C1)N=C(C2=CC3=C(C=C2)OC=C3)NO)C(F)(F)F,1.55,Furan
2830,156653498,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)C(=NC4=CC(=C(C=C4)F)Cl)NO,16.2,Furan
2831,156653499,C1=CC=C(C=C1)C2=CC3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)F)NO,10.8,Furan
2832,156653500,C1=CC=C(C=C1)N=C(C2=CC3=C(C=C2)OC=C3)NO,24.5,Furan
2833,156653502,C1=CC=C(C=C1)CN=C(C2=CC3=C(C=C2)OC=C3)NO,29.1,Furan
2834,156653504,C1=CC=C(C=C1)CC2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2835,156653505,C1=CC=C(C=C1)OCC2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,30,Furan
2836,156653506,C1=CC=C(C=C1)C2=CC(=CC=C2)N=C(C3=CC4=C(C=C3)OC=C4)NO,11.45,Furan
2837,156653507,C1CC1COCC2=CC3=C(O2)C=CC(=C3)C(=NC4=CC(=CC=C4)Br)NO,1.8,Furan
2838,156653508,C1=CC(=CC(=C1)F)N=C(C2=CC3=C(C=C2)OC(=C3)CO)NO,2.05,Furan
2839,156653511,C1=CC(=CC=C1N=C(C2=CC3=C(C=C2)OC=C3)NO)Cl,30,Furan
2840,156653512,C1=CC2=C(C=CO2)C=C1C(=NC3=CC(=C(C=C3)F)Cl)NO,3.5,Furan
2841,156653513,COCC1=CC2=C(O1)C=CC(=C2)C(=NC3=CC(=CC=C3)F)NO,6.6,Furan
2842,156673320,C1CC(CCC1CNS(=O)(=O)N)NC2=NON=C2C3=NOC(=O)N3C4=CC(=C(C=C4)F)Br,0.016,Other
2843,156675035,C1CC(CC(C1)CCNS(=O)(=O)N)CCNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)NO,0.063,Other
2844,156675036,C1CC(CC(C1)CNS(=O)(=O)N)CCNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N,0.108,Other
2845,156675043,C1CC(CC1CNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)NO)NS(=O)(=O)N,0.012,Other
2846,156675046,C1CC(CC(C1)CNC2=NON=C2C(=NC3=CC(=C(C=C3)F)Br)N)CCNS(=O)(=O)N,0.083,Other
2847,156700969,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC(=CC=C4)Br,3.7,Imidazole
2848,156700972,C1=CC=C2C(=C1)N=C(O2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,136.1,Imidazole
2849,156700973,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)Br,49.3,Imidazole
2850,156700974,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,6.7,Imidazole
2851,156700975,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC(=C(C=C4)Cl)F,57.7,Imidazole
2852,156700976,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC(=CC=C4)Cl,25,Imidazole
2853,156700977,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC(=C(C=C4)F)F,35.4,Imidazole
2854,156700979,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=C(C=C(C=C4)F)F,133.1,Imidazole
2855,156700980,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)Cl,87,Imidazole
2856,156700981,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC(=C(C=C4)Cl)Cl,3,Imidazole
2857,156700982,C1=CC=C(C(=C1)C(CN2C=CN=C2)OCC3=NC4=CC=CC=C4S3)Cl,59.6,Imidazole
2858,156771179,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N3C=C(N=N3)COCCOCCOCCN4C5=CC=CC=C5C(=C4O)C6=NC7=CC=CC=C7C6=O,54.7,Indole; Triazole; Brassinin
2859,156905931,C1CC(NC(=O)C1)CSC2=NON=C2C(=N[C@H]3CC4=C3C=C(C=C4)F)NO,0.085,Other
2860,156905932,C1CC(NC(=O)C1)CSC2=NON=C2C(=N[C@@H]3CC4=C3C=C(C=C4)F)NO,1.884,Other
2861,156905933,C1CC(NC(=O)C1)CSC2=NON=C2C(=NC3CCC4=C3C=C(C=C4)F)NO,0.141,Other
2862,156905934,CC1CC(NC(=O)C1)CSC2=NON=C2C(=NC3CCC4=C3C=C(C=C4)F)NO,0.106,Other
2863,156905935,C1CC(NC(=O)C1)CNC2=NON=C2C(=NC3CCC4=C3C=C(C=C4)F)NO,6.247,Other
2864,156905936,CC1CC(NC(=O)C1)CNC2=NON=C2C(=NC3CCC4=C3C=C(C=C4)F)NO,1.837,Other
2865,156905937,C1[C@H](C2=C1C=CC(=C2)F)N=C(C3=NON=C3SC[C@@H](CNS(=O)(=O)N)O)NO,0.0629,Other
2866,156905938,B1(C2=C(CCO1)C=CC=C2C(=O)NCCNC3=NON=C3C(=NC4CC5=C4C=C(C=C5)F)NO)O,0.138,Other
2867,162370647,C1C(CC2C(C1CC(=O)NC3=CC=C(C=C3)C#N)CNN2)Cl,0.875,Other
2868,162466516,C[C@H](C1CCC(CC1)C2=C3C=C(C=CC3=NC=C2)F)C4=NC5=C(N4)C=C(C=N5)Cl,0.015,Imidazole; Quinoline
2869,162506984,CC1=NC=CC(=N1)N2[C@H]3C[C@H]3C4=C2C=CC(=C4)C5(CC5)NC(=O)C6=CC=C(C=C6)F,0.0082,Other
2870,162506993,CC1=NC=CC(=N1)N2[C@@H]3C[C@@H]3C4=C2C=CC(=C4)C5(CC5)NC(=O)C6=CC=C(C=C6)F,0.18,Other
2871,162640820,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCCOCCOCCOCCOCCOCCOCCOCCNCCNC4=NON=C4C(=NC5=CC(=C(C=C5)F)Br)NO,1.07,Other
2872,162642976,COC1=CC(=CC(=C1)SC2=CNC3=C2C(=CC=C3)Cl)OC,52,Indole; Brassinin
2873,162643137,C1=CC=C2C(=C1)N=C(S2)COC(CN3C=CN=C3)C4=CC=C(C=C4)F,73.6,Imidazole
2874,162643533,CC(C)CC(=O)N1CCCC2=C1N=CC(=C2)CNC(=O)C3=CC=C(C=C3)Cl,1.277,Other
2875,162643852,C1=CC(=C(C=C1NC2=CC(=CC3=C2C=C(N3)C(=O)O)[N+](=O)[O-])Cl)F,100,Indole; Brassinin
2876,162644040,C[C@H](C1=NC=C2C(=C1)CCCN2C(=O)C3=CC(=CC=C3)Cl)NC(=O)C4=CC=C(C=C4)Cl,0.0078,Other
2877,162644091,C1=CC(=C2C(=C1NC3=C4C=C(NC4=C(C=C3)F)C(=O)O)C=C(N2)C(=O)O)F,2.72,Indole; Brassinin
2878,162644107,C1=CC(=C(C=C1CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)Cl)Cl,0.054333333,Other
2879,162644781,C1=COC(=C1)C(=O)C(=NC2=CC(=C(C=C2)F)Br)NO,1.072,Furan
2880,162645144,CC(C)(C)OC(=O)NCCSC(=O)SCC1=CC=CC=C1,10,Other
2881,162645485,C1=CC=C(C=C1)CSC(=O)OCC(C(=O)O)N.Cl,4.2,Other
2882,162645583,COC1=CC=CC=C1S(=O)(=O)C2=CNC3=C2C=C(C=C3)Cl,200,Indole; Brassinin
2883,162645919,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)CO)Cl)F,100,Indole; Brassinin
2884,162646004,C1=CC=C(C(=C1)C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)F,0.083333333,Other
2885,162646443,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CN=C(C=C3)F,38.5,Indole; Brassinin
2886,162646690,C1CN(CCC12COC3=C2C=CC(=C3)C(F)(F)F)CC(=O)NC4=CC=C(C=C4)Cl,0.26,Other
2887,162647012,C1=CC(=C(C=C1F)F)CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO,0.16,Other
2888,162647027,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C=C3)F)C4=CSC=C4,3.89,Indole; Thiophene; Brassinin
2889,162647604,CCC(C1CCC(CC1)C2=C3C=C(C=C(C3=NC=C2)F)F)NC4=NN=C(O4)C5=CC=C(C=C5)OC,0.0085,Quinoline
2890,162647809,C[C@H](C1=CC2=C(C=C1)N(CCO2)C(=O)C3=CC(=CC=C3)Cl)NC(=O)C4=CC=C(C=C4)Cl,0.003,Other
2891,162648046,CC1=C(C=CC(=C1)NC2=CC(=CC3=C2C=C(N3)C(=O)O)NC(=O)C)F,1.83,Indole; Brassinin
2892,162648238,COC1=CC=C(C=C1)SC2=CNC3=C2C=C(C=C3)Cl,16,Indole; Brassinin
2893,162648375,COC1=C(C=C(C=C1)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl,100,Indole; Brassinin
2894,162648538,C1[C@@H](N2C(=CC(=C2Br)Br)C(=S)N1)CC(=O)O,92,Other
2895,162648601,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)C3=CC(=CC=C3)Cl)NC(=O)C4=CC=C(C=C4)F,0.026,Other
2896,162648620,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)NO)Cl)F,100,Indole; Brassinin
2897,162648688,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C=C3)F)OCC(F)(F)F,4.62,Indole; Brassinin
2898,162648946,C1=CC(=C(C=C1Cl)Cl)CSC(=O)SCCO,0.35,Other
2899,162648986,CC(=O)NC1=CC(=C2C=C(SC2=C1)C(=O)O)NC3=CC(=C(C=C3)F)Cl,100,Thiophene
2900,162649246,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)OC)NC(=O)C3=CC=C(C=C3)F,0.022,Other
2901,162649255,CC(C)(C)OC(=O)NCCSC(=O)SCC1=C(C=C(C=C1)Cl)Cl,1.35,Other
2902,162649405,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)/C(=N/O)/N)Cl)F,100,Indole; Brassinin
2903,162649592,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)OC3CC3)NC(=O)C4=CC=C(C=C4)F,0.127,Other
2904,162649651,C1=CC(=CC=C1CCSC(=O)SCC2=C(C=C(C=C2)Cl)Cl)CO,0.195,Other
2905,162649722,CC1=CC(=CC=C1)SC2=CNC3=C2C=C(C=C3)Cl,100,Indole; Brassinin
2906,162649817,COC1=CC(=C(C=C1)SC2=CNC3=C2C=C(C=C3)Cl)OC,50,Indole; Brassinin
2907,162650001,C1=CC=C(C(=C1)CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)F,0.102666667,Other
2908,162650258,C1=CC(=CC=C1CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)F,0.107333333,Other
2909,162650363,C[C@H](C1CCC(CC1)C2=C3C=C(C=CC3=NC=C2)F)NC(=O)C4=CC(=C(C=C4)OC)N5CCOCC5,0.021,Quinoline
2910,162650443,C1CN(CCC1C(=O)C(=NC2=CC(=C(C=C2)F)Br)NO)S(=O)(=O)NC3=CC=CC=C3,0.124,Other
2911,162650496,C1=CC(=C(C=C1CC(=O)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl)F,100,Indole; Brassinin
2912,162650576,CCN=C1C=C(C2=C(C1=O)NC(=C2)C(=O)O)NC3=CC(=C(C=C3)F)Cl,0.018,Other
2913,162650772,CN1C(=CC2=C(C=CC(=C21)F)NC3=CC(=C(C=C3)F)Cl)C(=O)O,100,Indole; Brassinin
2914,162650851,CSC(=NC#N)SCC1=C(C=C(C=C1)Cl)Cl,2.3,Other
2915,162651047,CC1(C2=C(C=CC1=O)C3=C(C=C2)C4=C(C(=CO4)CO)C(=O)C3=O)C,3.205,Furan
2916,162651056,C1=CC(=C(C=C1NC2=CC(=CC3=C2C=C(N3)C(=O)O)C#N)Cl)F,100,Indole; Brassinin
2917,162651191,C1=CC(=C(C=C1C2=NNN=C2C(=O)N)F)F,0.11,Triazole
2918,162651259,CC[C@@H](C(=O)NC1=CC=C(C=C1)Cl)N2CCC3(CC2)COC4=C3C=CC(=C4)C(F)(F)F,0.012,Other
2919,162651400,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C(=C3)OC)OC)OC,3.18,Indole; Brassinin
2920,162651460,C1=CC(=CC=C1C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)Br,0.117,Other
2921,162651892,C[C@H](C1=NC2=C(C=C1)N(CCC2)C3=NC=CC=N3)NC(=O)C4=CC=C(C=C4)F,0.024,Other
2922,162652720,COC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C=C3)F)Cl,100,Indole; Brassinin
2923,162652759,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC=C(C=C3)F,5.28,Indole; Brassinin
2924,162652883,COC1=CC(=C(C=C1)C(=O)O)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O,100,Indole; Brassinin
2925,162653019,C1CN(CCC1C(=O)C(=NC2=CC(=C(C=C2)F)Br)NO)S(=O)(=O)NCC3=CC=CC=C3,0.262,Other
2926,162653205,C1=CC(=CC=C1CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)Cl,0.105,Other
2927,162653210,C1=CC(=C(C=C1Br)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)F,28.1,Indole; Brassinin
2928,162653359,C1=CC(=C(C=C1CNC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl)F,100,Indole; Brassinin
2929,162654036,C1=CC=C(C=C1)C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO,0.268,Other
2930,162654144,CC1=C(C2=C(N1)C=CC(=C2)Cl)SC3=CC(=CC(=C3)OC)OC,45,Indole; Brassinin
2931,162654316,C1=CC(=C(C=C1SC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl)F,100,Indole; Brassinin
2932,162654328,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)C3=CC(=CC=C3)Cl)NC(=O)C4=CC=C(C=C4)Cl,0.0016,Other
2933,162654556,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C=C3)F)OCC4=CC=CC=C4,10,Indole; Brassinin
2934,162654565,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)C#N)C(=O)O)Cl)F,100,Indole; Brassinin
2935,162654566,C1=CC(=C(C=C1Cl)Cl)CSC(=O)SCCN.Cl,1.015,Other
2936,162654652,COC1=CC(=CC(=C1)SC2=CNC3=C2C=CC(=C3Cl)Cl)OC,90,Indole; Brassinin
2937,162654769,C1=CC(=C(C=C1NC(=O)CSC2=C(C=CC(=N2)C#N)C(F)(F)F)Cl)F,0.84,Other
2938,162654938,C1CN(CCC1C2=CC=NC3=CC=NN23)C(=O)C(=O)NC4=NC=C(C=C4)Cl,0.433,Other
2939,162655330,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CN=C(C=C3)OC,3.41,Indole; Brassinin
2940,162655440,C1=CC(=CC(=C1)Cl)CC(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO,0.199,Other
2941,162655540,C[C@H](C1=NC2=C(C=C1)N(CCC2)C3=CC=CC=N3)NC(=O)C4=CC=C(C=C4)F,1.697,Other
2942,162655582,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl)C(F)(F)F,100,Indole; Brassinin
2943,162655784,C1CN(CCC1C(=O)C(=NC2=CC(=C(C=C2)F)Br)NO)C(=O)C3=CC=CC=C3,0.1935,Other
2944,162656025,C1=CC(=C(C=C1NC2=C3C=CNC3=C(C=C2)F)Cl)F,100,Indole; Brassinin
2945,162656094,C1=CC(=C(C=C1N=C(C2=NON=C2NCCNC(=O)CNC3=CC=C(C4=NON=C34)[N+](=O)[O-])NO)Br)F,3.1575,Other
2946,162656437,C1=CC(=C(C=C1C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)Br)F,0.101666667,Other
2947,162656671,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)OC3COC3)NC(=O)C4=CC=C(C=C4)F,0.019,Other
2948,162656812,C[C@H](C1=NC2=C(C=C1)N(CCC2)C3=CN=CC=C3)NC(=O)C4=CC=C(C=C4)F,0.304,Other
2949,162656889,COC1=CC=CC=C1SC2=CNC3=C2C=C(C=C3)F,32,Indole; Brassinin
2950,162656907,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC(=C(C=C3)F)OC(F)(F)F,1.37,Indole; Brassinin
2951,162656996,CCC(C1CCC(CC1)OC2=CC=NC3=CC=CC=C32)NC4=NN=C(O4)C5=CC=C(C=C5)OC,0.459,Quinoline
2952,162657152,C1=CC=C(C=C1)CCC2=CC=CC=C2CSC(=O)OCC(C(=O)O)N.Cl,0.94,Other
2953,162657244,C1=CC(=CC(=C1)F)C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO,0.134666667,Other
2954,162657719,COC1=CC(=CC(=C1)SC2=CNC3=CC=CC=C32)OC,25,Indole; Brassinin
2955,162657940,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)N)Cl)F,100,Indole; Brassinin
2956,162658315,C1=CC(=C(C=C1N=C(C(=O)C2=CN=CS2)NO)Br)F,1.772,Other
2957,162658413,COC1=CC(=CC(=C1)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)C(F)(F)F,100,Indole; Brassinin
2958,162658462,C1=CC=C(C=C1)C(=O)C(=NC2=CC(=C(C=C2)F)Br)NO,0.919,Other
2959,162658470,COC1=CC=CC=C1SC2=CNC3=C2C=C(C=C3)Br,24,Indole; Brassinin
2960,162658506,COC1=CC(=CC(=C1)NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl,100,Indole; Brassinin
2961,162658724,CC1=C(SC=C1)C(=O)CC2=C(C(=O)C3=CC=CC=C3C2=O)C,40,Naphthoquinone; Thiophene
2962,162658766,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC=C(C=C3)OC(F)(F)F,23.7,Indole; Brassinin
2963,162658799,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)C#N)F,100,Indole; Brassinin
2964,162658821,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Cl)OC(F)(F)F,100,Indole; Brassinin
2965,162658863,CCOC1=CC2=C(C=C1)NC=C2SC3=CC=CC=C3OC,200,Indole; Brassinin
2966,162659106,CC(=O)NC1=CC2=C(C=C(N2)C(=O)O)C(=C1)NC3=CC=C(C=C3)OC,1.71,Indole; Brassinin
2967,162659110,C1=CC(=C(C=C1N=C(C(=O)N)NO)Cl)F,24,Other
2968,162659158,CCC(C1CCC(CC1)C2=C3C=C(C=CC3=NC=C2)C(F)(F)F)NC4=NN=C(O4)C5=CC=C(C=C5)OC,0.05,Quinoline
2969,162659400,C[C@H](C1=NC2=C(C=C1)N(CCC2)C(=O)OCC(F)(F)F)NC(=O)C3=CC=C(C=C3)F,0.281,Other
2970,162659409,CCOC1=C(C=CC(=C1)NC2=CC(=CC3=C2C=C(N3)C(=O)O)NC(=O)C)F,2.2,Indole; Brassinin
2971,162659851,C1=CC(=C(C=C1N=C(C(=O)NCCCNS(=O)(=O)N)NO)Cl)F,1.2,Other
2972,162659908,C1=CC(=CC=C1C(=NC2=CC=C(C3=NON=C23)[N+](=O)[O-])NO)Cl,0.113,Other
2973,162660160,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)OC(F)(F)F)F,16.3,Indole; Brassinin
2974,162660312,C1=CC(=C(C=C1NC2=C3C=C(NC3=C(C=C2)F)C(=O)O)Br)F,9.93,Indole; Brassinin
